OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment
SO103821,2023-10-26,North,Furniture,Tables,235.24,2,0.0,28.39,C2870,Corporate
SO103822,2023-03-29,West,Furniture,Bookcases,198.34,1,0.3,-9.72,C3821,Consumer
SO103823,2025-03-23,East,Office Supplies,Paper,482.82,2,0.0,-5.5,C1025,Consumer
SO103824,2024-09-08,North,Office Supplies,Binders,33.53,3,0.0,-3.93,C7444,Consumer
SO103825,2024-12-31,West,Furniture,Tables,142.37,3,0.05,-27.75,C1424,Corporate
SO103826,2025-03-21,East,Technology,Accessories,206.67,4,0.1,-36.41,C1648,Consumer
SO103827,2023-05-06,East,Office Supplies,Storage,173.16,3,0.0,67.29,C3522,Corporate
SO103828,2023-09-03,South,Technology,Copiers,150.17,4,0.05,-20.12,C8737,Consumer
SO103829,2023-06-30,North,Technology,Machines,183.65,1,0.0,40.66,C9478,Home Office
SO103830,2023-03-30,East,Office Supplies,Storage,311.83,4,0.0,98.96,C2669,Consumer
SO103831,2024-03-17,East,Furniture,Chairs,71.54,3,0.05,29.76,C2696,Home Office
SO103832,2025-04-28,South,Office Supplies,Storage,377.23,5,0.05,131.25,C4575,Consumer
SO103833,2025-02-09,West,Furniture,Chairs,117.69,5,0.0,45.6,C1443,Consumer
SO103834,2024-01-14,East,Office Supplies,Paper,233.36,2,0.1,-9.78,C9405,Corporate
SO103835,2023-03-06,South,Furniture,Tables,288.75,2,0.0,-30.55,C2720,Consumer
SO103836,2024-08-08,North,Technology,Accessories,480.47,4,0.0,182.41,C9048,Consumer
SO103837,2024-09-05,South,Furniture,Chairs,401.48,3,0.0,93.68,C8404,Consumer
SO103838,2023-08-12,East,Office Supplies,Pens,130.84,3,0.0,-1.81,C8444,Consumer
SO103839,2024-11-02,East,Technology,Copiers,188.73,3,0.05,-27.0,C7877,Corporate
SO103840,2024-06-27,East,Furniture,Chairs,560.83,1,0.05,17.29,C3700,Small Business
SO103841,2023-10-23,South,Office Supplies,Binders,36.75,2,0.0,11.64,C3265,Consumer
SO103842,2023-01-15,East,Office Supplies,Paper,128.9,1,0.05,-7.23,C7776,Consumer
SO103843,2023-01-03,North,Technology,Copiers,341.46,5,0.0,134.53,C9457,Consumer
SO103844,2024-07-13,North,Office Supplies,Storage,546.37,4,0.05,-66.25,C3748,Consumer
SO103845,2023-02-05,West,Technology,Copiers,171.92,2,0.0,48.45,C3095,Consumer
SO103846,2025-06-02,North,Technology,Phones,94.29,5,0.0,-1.52,C1679,Consumer
SO103847,2024-06-28,North,Furniture,Chairs,455.78,2,0.0,37.71,C4295,Consumer
SO103848,2024-06-28,South,Office Supplies,Paper,248.26,4,0.0,-8.38,C1092,Consumer
SO103849,2025-03-21,North,Office Supplies,Pens,97.39,1,0.0,3.17,C2750,Consumer
SO103850,2025-01-27,South,Furniture,Bookcases,230.8,1,0.0,80.81,C8874,Home Office
SO103851,2024-02-05,South,Furniture,Tables,75.31,3,0.0,29.71,C3575,Consumer
SO103852,2024-01-09,North,Furniture,Tables,415.35,2,0.0,-2.69,C3829,Corporate
SO103853,2025-06-04,North,Furniture,Tables,64.09,5,0.0,-12.09,C1272,Corporate
SO103854,2025-05-01,South,Technology,Phones,112.83,3,0.0,26.59,C3181,Consumer
SO103855,2023-06-06,South,Office Supplies,Storage,138.97,1,0.1,-26.59,C2257,Consumer
SO103856,2024-05-23,East,Technology,Accessories,342.41,2,0.2,52.89,C9809,Consumer
SO103857,2024-02-20,North,Furniture,Tables,58.55,2,0.0,15.85,C3692,Small Business
SO103858,2025-01-01,West,Furniture,Tables,59.94,3,0.05,21.45,C3198,Consumer
SO103859,2023-01-12,East,Furniture,Tables,343.07,4,0.0,113.84,C8922,Corporate
SO103860,2024-04-30,West,Office Supplies,Storage,320.72,3,0.1,101.75,C5739,Consumer
SO103861,2023-12-30,West,Technology,Copiers,153.94,4,0.2,28.7,C8698,Consumer
SO103862,2025-06-05,South,Technology,Machines,84.77,3,0.0,-2.92,C8990,Corporate
SO103863,2023-06-16,East,Office Supplies,Paper,162.38,2,0.0,11.78,C9222,Consumer
SO103864,2024-04-16,South,Technology,Copiers,395.79,3,0.0,-11.22,C4597,Corporate
SO103865,2023-01-17,North,Office Supplies,Pens,208.89,3,0.0,37.62,C6467,Consumer
SO103866,2023-07-04,East,Furniture,Bookcases,116.17,4,0.0,-9.55,C2112,Consumer
SO103867,2023-09-08,North,Office Supplies,Pens,261.69,4,0.0,80.25,C8870,Corporate
SO103868,2024-10-11,West,Technology,Machines,357.8,2,0.0,-11.59,C5084,Consumer
SO103869,2025-05-27,South,Technology,Phones,138.91,1,0.0,50.83,C9404,Consumer
SO103870,2023-07-12,North,Office Supplies,Paper,297.52,5,0.2,39.45,C8170,Consumer
SO103871,2024-12-24,North,Technology,Phones,134.0,5,0.05,56.84,C9028,Consumer
SO103872,2024-05-25,South,Office Supplies,Paper,588.1,4,0.05,-1.51,C1855,Home Office
SO103873,2023-10-10,East,Office Supplies,Storage,90.33,5,0.0,-9.93,C6303,Home Office
SO103874,2024-05-29,West,Technology,Copiers,61.13,5,0.05,-6.61,C2531,Consumer
SO103875,2023-02-08,West,Office Supplies,Paper,67.39,3,0.1,10.39,C3431,Corporate
SO103876,2024-12-26,East,Office Supplies,Pens,110.77,2,0.1,-6.64,C6210,Consumer
SO103877,2024-02-19,East,Office Supplies,Binders,48.23,3,0.05,1.77,C7266,Consumer
SO103878,2023-12-09,East,Furniture,Chairs,94.9,4,0.05,17.04,C3497,Consumer
SO103879,2025-04-01,West,Furniture,Bookcases,90.93,1,0.0,32.76,C3695,Corporate
SO103880,2024-11-02,East,Technology,Accessories,47.89,1,0.0,8.99,C9877,Home Office
SO103881,2023-06-08,South,Office Supplies,Binders,194.6,4,0.0,-26.28,C6245,Consumer
SO103882,2024-07-02,North,Technology,Accessories,116.95,1,0.0,20.85,C4240,Home Office
SO103883,2024-01-12,East,Furniture,Tables,136.19,4,0.0,36.39,C9779,Consumer
SO103884,2023-09-29,North,Office Supplies,Binders,43.65,3,0.2,0.05,C9848,Home Office
SO103885,2024-02-10,East,Office Supplies,Storage,269.91,4,0.2,67.99,C6035,Corporate
SO103886,2023-08-09,South,Office Supplies,Storage,514.29,1,0.0,-60.83,C1113,Home Office
SO103887,2024-11-18,West,Technology,Accessories,466.03,5,0.05,192.72,C7541,Consumer
SO103888,2024-08-08,North,Furniture,Chairs,860.42,3,0.1,165.42,C3919,Consumer
SO103889,2023-10-28,South,Office Supplies,Storage,68.53,1,0.2,-11.53,C3389,Consumer
SO103890,2024-05-31,South,Office Supplies,Storage,88.91,1,0.05,-16.39,C6897,Small Business
SO103891,2025-04-14,North,Office Supplies,Storage,201.1,2,0.1,68.09,C2363,Consumer
SO103892,2023-02-13,East,Technology,Phones,148.19,1,0.0,56.25,C2777,Corporate
SO103893,2023-04-23,West,Office Supplies,Storage,55.63,1,0.0,-0.27,C3950,Corporate
SO103894,2024-09-07,West,Office Supplies,Storage,352.77,4,0.1,124.69,C1415,Home Office
SO103895,2025-01-21,West,Office Supplies,Storage,239.49,2,0.0,0.35,C5868,Consumer
SO103896,2025-02-25,East,Office Supplies,Storage,77.49,2,0.1,18.33,C2069,Corporate
SO103897,2024-09-16,East,Furniture,Chairs,109.45,3,0.0,18.29,C4403,Consumer
SO103898,2023-03-01,South,Technology,Accessories,167.63,4,0.05,35.42,C6734,Home Office
SO103899,2023-12-13,North,Technology,Accessories,191.15,3,0.0,35.37,C7641,Small Business
SO103900,2025-03-08,West,Technology,Phones,66.87,4,0.2,-15.6,C7423,Consumer
SO103901,2023-05-18,North,Office Supplies,Storage,571.44,4,0.0,-48.39,C8590,Small Business
SO103902,2024-02-12,South,Furniture,Bookcases,138.92,4,0.0,-19.33,C8451,Home Office
SO103903,2024-12-31,South,Office Supplies,Storage,39.88,4,0.05,-6.59,C6548,Home Office
SO103904,2025-01-10,North,Furniture,Bookcases,105.91,5,0.0,7.56,C7619,Corporate
SO103905,2023-09-22,North,Technology,Machines,196.88,5,0.2,-26.61,C2110,Consumer
SO103906,2023-12-14,East,Office Supplies,Binders,57.57,5,0.0,25.88,C1749,Corporate
SO103907,2023-05-23,West,Furniture,Bookcases,188.31,1,0.0,-35.5,C2500,Consumer
SO103908,2023-03-29,East,Technology,Machines,567.15,5,0.0,13.96,C7072,Consumer
SO103909,2024-03-07,West,Technology,Copiers,101.95,3,0.0,36.39,C2443,Consumer
SO103910,2024-08-07,East,Office Supplies,Binders,74.32,3,0.0,11.42,C3440,Consumer
SO103911,2024-02-26,South,Technology,Accessories,226.84,4,0.05,84.01,C1981,Consumer
SO103912,2024-11-12,East,Technology,Phones,528.45,4,0.0,166.35,C3483,Consumer
SO103913,2024-04-18,North,Office Supplies,Storage,132.87,1,0.3,-3.34,C4434,Consumer
SO103914,2024-06-26,West,Technology,Copiers,312.28,5,0.0,5.93,C5444,Consumer
SO103915,2023-06-17,West,Furniture,Tables,223.2,3,0.0,64.37,C1892,Consumer
SO103916,2024-01-14,East,Furniture,Chairs,179.69,5,0.0,37.62,C8486,Small Business
SO103917,2023-10-17,West,Furniture,Chairs,165.98,4,0.0,-19.25,C5487,Consumer
SO103918,2024-08-09,West,Office Supplies,Pens,181.48,4,0.0,48.75,C3772,Consumer
SO103919,2025-01-30,South,Technology,Machines,35.52,2,0.0,-5.66,C8231,Home Office
SO103920,2024-06-15,South,Furniture,Chairs,200.69,2,0.1,13.77,C2506,Consumer
SO103921,2023-04-20,North,Office Supplies,Paper,242.15,2,0.1,43.97,C8020,Small Business
SO103922,2024-04-22,North,Technology,Machines,113.54,1,0.0,29.31,C7022,Consumer
SO103923,2025-05-22,North,Furniture,Bookcases,149.8,1,0.0,-7.52,C3237,Home Office
SO103924,2023-09-11,West,Office Supplies,Pens,290.77,5,0.05,-18.17,C2564,Consumer
SO103925,2024-02-01,West,Office Supplies,Pens,362.2,4,0.05,52.34,C2006,Consumer
SO103926,2023-08-23,West,Office Supplies,Paper,299.22,2,0.2,-56.25,C6183,Corporate
SO103927,2023-12-20,West,Furniture,Chairs,424.4,1,0.0,133.99,C1766,Consumer
SO103928,2025-04-12,South,Furniture,Tables,73.91,1,0.1,16.96,C6640,Consumer
SO103929,2023-05-09,West,Office Supplies,Pens,337.16,5,0.0,-49.39,C3693,Consumer
SO103930,2023-04-24,West,Technology,Phones,90.5,1,0.0,-4.34,C9553,Consumer
SO103931,2025-01-11,East,Office Supplies,Binders,169.93,1,0.0,71.43,C8512,Corporate
SO103932,2024-05-03,East,Office Supplies,Storage,397.39,1,0.05,150.51,C7108,Consumer
SO103933,2023-03-11,South,Furniture,Chairs,92.87,2,0.05,-6.91,C7962,Corporate
SO103934,2023-06-28,West,Office Supplies,Binders,233.52,3,0.0,28.09,C7815,Home Office
SO103935,2024-03-07,South,Office Supplies,Storage,364.26,1,0.0,-1.16,C6013,Consumer
SO103936,2024-09-27,North,Technology,Copiers,278.37,5,0.2,23.4,C8708,Consumer
SO103937,2024-06-14,South,Office Supplies,Pens,37.82,1,0.0,-2.08,C1946,Consumer
SO103938,2024-01-15,South,Technology,Machines,56.82,1,0.0,15.72,C6782,Consumer
SO103939,2023-12-24,East,Technology,Copiers,130.01,5,0.0,1.6,C5450,Home Office
SO103940,2024-08-03,East,Furniture,Tables,333.89,3,0.0,-20.08,C6312,Consumer
SO103941,2023-07-15,North,Office Supplies,Pens,132.87,3,0.3,-7.6,C1916,Consumer
SO103942,2024-03-26,West,Office Supplies,Pens,24.76,4,0.0,10.94,C1386,Corporate
SO103943,2024-09-11,North,Furniture,Chairs,340.96,4,0.0,59.29,C8316,Consumer
SO103944,2024-08-09,East,Office Supplies,Paper,171.96,4,0.05,63.66,C3128,Consumer
SO103945,2025-04-17,West,Technology,Phones,480.81,5,0.0,29.96,C5045,Consumer
SO103946,2023-07-03,South,Furniture,Tables,288.82,1,0.0,9.55,C5223,Consumer
SO103947,2023-03-07,North,Office Supplies,Storage,359.85,4,0.0,-35.15,C2446,Corporate
SO103948,2024-12-22,West,Technology,Phones,204.91,2,0.0,-40.54,C4018,Consumer
SO103949,2024-09-12,East,Technology,Machines,315.91,4,0.0,108.94,C7535,Corporate
SO103950,2024-05-04,West,Office Supplies,Paper,581.18,5,0.0,-59.77,C4975,Consumer
SO103951,2023-11-03,North,Office Supplies,Paper,343.36,5,0.0,-59.54,C3407,Home Office
SO103952,2023-06-26,South,Office Supplies,Binders,199.06,5,0.0,61.83,C3021,Corporate
SO103953,2023-04-29,North,Furniture,Tables,82.64,2,0.0,-12.4,C9861,Home Office
SO103954,2025-02-11,West,Office Supplies,Pens,200.36,5,0.0,6.92,C4481,Consumer
SO103955,2023-02-20,West,Office Supplies,Pens,481.69,2,0.0,177.19,C2853,Corporate
SO103956,2023-07-04,West,Furniture,Bookcases,129.03,4,0.0,1.86,C2244,Consumer
SO103957,2024-04-07,South,Office Supplies,Pens,72.02,3,0.0,-9.81,C7892,Consumer
SO103958,2023-06-16,East,Furniture,Bookcases,48.0,4,0.0,3.23,C5956,Corporate
SO103959,2024-10-12,West,Technology,Machines,59.66,5,0.05,17.6,C5950,Consumer
SO103960,2025-01-04,East,Technology,Phones,171.91,2,0.05,-9.26,C9634,Consumer
SO103961,2023-09-03,West,Office Supplies,Binders,63.75,3,0.0,8.47,C4181,Consumer
SO103962,2024-10-26,East,Office Supplies,Pens,43.15,3,0.0,6.67,C8977,Corporate
SO103963,2024-11-10,North,Furniture,Chairs,115.29,1,0.2,-8.64,C6257,Consumer
SO103964,2023-02-28,South,Technology,Machines,152.31,5,0.05,13.83,C6165,Corporate
SO103965,2023-07-03,West,Office Supplies,Binders,260.41,1,0.05,53.03,C1952,Corporate
SO103966,2023-01-01,East,Furniture,Tables,96.0,1,0.05,24.28,C1358,Corporate
SO103967,2024-07-04,East,Furniture,Bookcases,538.13,3,0.0,-8.55,C3926,Home Office
SO103968,2024-04-22,South,Office Supplies,Storage,658.21,2,0.3,177.39,C7953,Consumer
SO103969,2023-03-27,East,Technology,Machines,520.31,2,0.0,-66.89,C8306,Consumer
SO103970,2023-08-12,North,Furniture,Tables,86.94,4,0.1,-7.14,C2679,Consumer
SO103971,2024-03-30,North,Technology,Phones,1047.93,2,0.1,169.84,C2477,Consumer
SO103972,2024-12-14,West,Furniture,Bookcases,897.77,1,0.0,226.74,C7794,Consumer
SO103973,2024-03-15,North,Office Supplies,Paper,173.5,2,0.05,44.88,C3210,Home Office
SO103974,2024-04-25,North,Furniture,Chairs,476.11,4,0.1,39.7,C2089,Home Office
SO103975,2023-11-02,West,Furniture,Chairs,471.74,4,0.0,-24.78,C1484,Consumer
SO103976,2023-11-08,North,Office Supplies,Pens,332.94,3,0.05,90.56,C7164,Consumer
SO103977,2025-02-13,North,Office Supplies,Paper,353.58,5,0.1,85.91,C1322,Consumer
SO103978,2023-10-13,North,Furniture,Chairs,291.05,3,0.05,-23.0,C9568,Consumer
SO103979,2023-04-16,North,Furniture,Bookcases,189.9,2,0.0,-29.97,C4446,Consumer
SO103980,2024-04-07,East,Office Supplies,Pens,237.69,4,0.05,25.06,C4605,Consumer
SO103981,2024-10-30,North,Office Supplies,Storage,316.23,5,0.1,119.47,C6834,Consumer
SO103982,2024-04-07,South,Office Supplies,Pens,100.31,5,0.0,-12.56,C9468,Consumer
SO103983,2023-02-11,South,Office Supplies,Pens,54.33,1,0.1,-5.49,C9757,Home Office
SO103984,2023-04-14,North,Office Supplies,Binders,503.04,2,0.0,204.09,C4740,Consumer
SO103985,2023-08-09,North,Office Supplies,Paper,949.78,2,0.0,414.76,C7456,Home Office
SO103986,2023-01-25,East,Technology,Machines,216.42,4,0.0,49.45,C9198,Consumer
SO103987,2024-09-14,East,Technology,Copiers,530.23,4,0.1,67.08,C2504,Consumer
SO103988,2024-12-30,East,Furniture,Bookcases,18.56,3,0.0,-0.57,C3967,Consumer
SO103989,2023-07-17,West,Office Supplies,Paper,88.61,4,0.0,-13.85,C8660,Consumer
SO103990,2023-05-24,East,Office Supplies,Pens,122.87,1,0.1,17.99,C3414,Consumer
SO103991,2025-01-09,East,Office Supplies,Storage,48.12,2,0.2,-5.55,C5787,Corporate
SO103992,2023-02-16,East,Office Supplies,Storage,231.82,5,0.1,-10.78,C9220,Corporate
SO103993,2025-03-23,West,Technology,Copiers,367.94,2,0.0,-7.93,C6463,Consumer
SO103994,2025-02-26,South,Furniture,Bookcases,498.93,1,0.1,-58.27,C2331,Corporate
SO103995,2024-08-18,South,Office Supplies,Storage,244.26,2,0.05,7.38,C9542,Consumer
SO103996,2024-08-09,East,Technology,Accessories,679.32,3,0.1,78.39,C7658,Corporate
SO103997,2025-04-27,East,Technology,Copiers,796.3,3,0.0,49.44,C7674,Consumer
SO103998,2025-06-13,South,Furniture,Tables,721.74,2,0.2,113.86,C5728,Small Business
SO103999,2025-03-23,North,Office Supplies,Paper,18.56,1,0.1,2.05,C1546,Corporate
SO104000,2025-01-08,North,Office Supplies,Pens,125.22,3,0.05,-24.42,C3706,Home Office
SO104001,2025-01-25,North,Office Supplies,Storage,109.55,1,0.05,30.84,C2846,Home Office
SO104002,2023-05-21,South,Technology,Copiers,58.85,3,0.0,22.0,C2382,Consumer
SO104003,2025-02-01,South,Office Supplies,Storage,42.21,4,0.0,-3.33,C5220,Corporate
SO104004,2023-02-19,South,Office Supplies,Pens,416.35,1,0.0,-9.71,C3866,Home Office
SO104005,2024-02-20,East,Furniture,Chairs,302.04,5,0.0,102.89,C5810,Consumer
SO104006,2024-03-13,North,Technology,Phones,206.79,1,0.0,16.78,C5006,Consumer
SO104007,2023-08-04,North,Office Supplies,Storage,424.68,5,0.0,39.47,C3196,Home Office
SO104008,2024-08-27,South,Technology,Phones,102.13,1,0.0,45.08,C5855,Consumer
SO104009,2023-03-20,South,Office Supplies,Binders,103.07,5,0.0,2.42,C5733,Consumer
SO104010,2024-09-11,South,Technology,Accessories,362.82,5,0.2,12.69,C8273,Corporate
SO104011,2024-05-29,South,Office Supplies,Paper,286.49,1,0.0,-0.62,C6770,Consumer
SO104012,2023-11-22,East,Furniture,Tables,122.81,2,0.0,17.61,C5237,Corporate
SO104013,2025-01-06,East,Office Supplies,Paper,581.45,2,0.0,41.78,C6572,Consumer
SO104014,2024-02-11,West,Technology,Copiers,241.35,5,0.0,75.71,C6044,Small Business
SO104015,2024-03-02,East,Office Supplies,Pens,70.38,1,0.0,2.27,C5948,Consumer
SO104016,2024-10-04,South,Technology,Copiers,85.97,1,0.0,29.72,C6517,Consumer
SO104017,2023-10-04,North,Furniture,Chairs,262.47,4,0.05,8.05,C5070,Home Office
SO104018,2023-02-26,West,Technology,Accessories,310.87,4,0.1,104.25,C9867,Consumer
SO104019,2024-09-09,North,Technology,Accessories,96.38,1,0.05,-11.93,C9764,Corporate
SO104020,2024-02-28,North,Office Supplies,Paper,507.01,4,0.0,34.89,C4691,Corporate
SO104021,2024-07-03,East,Furniture,Chairs,63.17,3,0.05,8.46,C8161,Small Business
SO104022,2024-06-22,North,Office Supplies,Pens,959.43,5,0.0,294.94,C9929,Consumer
SO104023,2023-05-30,East,Office Supplies,Pens,71.75,3,0.0,23.12,C5131,Corporate
SO104024,2024-01-17,East,Furniture,Bookcases,366.05,4,0.05,83.18,C5750,Consumer
SO104025,2023-09-17,West,Office Supplies,Binders,504.94,2,0.05,123.25,C2600,Consumer
SO104026,2024-12-03,North,Office Supplies,Pens,579.35,4,0.0,256.53,C1161,Corporate
SO104027,2024-06-05,West,Technology,Accessories,409.92,1,0.05,179.51,C4208,Consumer
SO104028,2025-04-02,West,Office Supplies,Storage,515.36,1,0.05,23.48,C7246,Home Office
SO104029,2024-01-21,West,Office Supplies,Paper,375.25,5,0.1,153.49,C6330,Consumer
SO104030,2024-01-16,East,Office Supplies,Paper,87.17,4,0.0,21.8,C2643,Corporate
SO104031,2024-10-30,East,Technology,Phones,209.17,2,0.0,21.99,C4011,Home Office
SO104032,2025-02-13,North,Office Supplies,Paper,143.32,2,0.0,-5.32,C6749,Consumer
SO104033,2023-05-05,North,Office Supplies,Pens,255.79,1,0.0,51.33,C6286,Consumer
SO104034,2023-06-22,South,Technology,Copiers,116.69,1,0.0,37.81,C3740,Consumer
SO104035,2023-08-28,West,Office Supplies,Binders,132.13,3,0.0,19.0,C6774,Home Office
SO104036,2023-07-15,North,Furniture,Tables,298.75,5,0.0,-37.85,C1101,Consumer
SO104037,2024-11-03,South,Furniture,Bookcases,295.75,3,0.0,-14.81,C7073,Corporate
SO104038,2024-02-18,West,Technology,Machines,45.31,2,0.05,13.45,C9532,Home Office
SO104039,2024-08-04,East,Technology,Copiers,391.95,3,0.0,116.17,C5526,Home Office
SO104040,2024-08-25,North,Technology,Copiers,181.96,3,0.0,27.83,C4689,Home Office
SO104041,2024-06-11,South,Furniture,Chairs,95.0,5,0.0,32.26,C8309,Consumer
SO104042,2023-11-27,West,Office Supplies,Pens,53.66,3,0.0,1.17,C3196,Home Office
SO104043,2025-01-02,South,Office Supplies,Paper,646.27,1,0.3,-126.0,C9295,Home Office
SO104044,2024-06-12,East,Technology,Machines,457.28,2,0.0,100.59,C6202,Consumer
SO104045,2024-06-19,North,Office Supplies,Binders,233.49,4,0.0,-30.71,C8352,Consumer
SO104046,2024-09-07,South,Technology,Machines,76.51,5,0.0,19.43,C7938,Consumer
SO104047,2023-05-24,East,Office Supplies,Binders,79.58,4,0.0,-0.29,C2206,Corporate
SO104048,2024-01-31,East,Office Supplies,Binders,146.75,1,0.0,45.05,C2148,Corporate
SO104049,2023-01-05,South,Technology,Machines,787.45,5,0.0,-8.96,C8640,Home Office
SO104050,2024-05-07,West,Furniture,Chairs,328.57,2,0.1,116.0,C6362,Consumer
SO104051,2023-11-24,West,Office Supplies,Paper,61.31,2,0.0,17.82,C9153,Corporate
SO104052,2024-04-23,South,Technology,Phones,182.01,4,0.1,-5.23,C8563,Small Business
SO104053,2024-04-09,West,Office Supplies,Paper,123.03,5,0.0,-1.46,C6501,Corporate
SO104054,2023-06-15,West,Office Supplies,Paper,241.21,4,0.0,39.83,C9514,Corporate
SO104055,2025-01-23,North,Furniture,Chairs,54.03,2,0.0,16.89,C3113,Consumer
SO104056,2024-07-29,South,Office Supplies,Pens,261.0,1,0.1,71.22,C3883,Home Office
SO104057,2023-03-02,East,Furniture,Chairs,472.74,3,0.0,209.7,C8719,Consumer
SO104058,2025-04-29,North,Office Supplies,Pens,58.38,1,0.05,-2.72,C9683,Consumer
SO104059,2024-11-20,East,Technology,Accessories,365.43,2,0.0,156.61,C5459,Small Business
SO104060,2025-04-26,South,Office Supplies,Storage,187.47,5,0.1,-23.54,C5751,Corporate
SO104061,2025-05-22,North,Furniture,Tables,398.05,1,0.0,68.98,C4359,Consumer
SO104062,2023-09-25,West,Office Supplies,Pens,113.78,5,0.0,3.37,C7791,Consumer
SO104063,2025-06-15,West,Furniture,Chairs,386.18,2,0.05,-77.69,C5259,Consumer
SO104064,2024-03-07,West,Technology,Copiers,352.72,2,0.2,121.1,C7914,Consumer
SO104065,2023-01-24,West,Furniture,Bookcases,214.81,2,0.05,36.0,C9723,Corporate
SO104066,2024-08-16,West,Office Supplies,Pens,321.57,1,0.0,133.88,C4514,Consumer
SO104067,2025-05-08,West,Office Supplies,Storage,226.29,3,0.0,-40.34,C5662,Small Business
SO104068,2023-01-13,South,Office Supplies,Storage,125.86,3,0.0,20.44,C9962,Consumer
SO104069,2023-07-04,East,Office Supplies,Paper,277.14,4,0.05,-52.98,C2601,Consumer
SO104070,2024-04-10,South,Furniture,Tables,395.16,5,0.3,-26.56,C8875,Corporate
SO104071,2024-06-24,North,Furniture,Tables,379.42,1,0.1,24.77,C7958,Consumer
SO104072,2025-06-02,South,Office Supplies,Paper,89.54,4,0.0,-2.24,C1368,Corporate
SO104073,2023-10-19,South,Furniture,Tables,540.22,1,0.0,148.91,C8404,Corporate
SO104074,2024-12-21,South,Furniture,Bookcases,137.8,1,0.0,50.51,C3292,Consumer
SO104075,2024-10-18,East,Office Supplies,Pens,66.28,2,0.0,12.92,C9476,Consumer
SO104076,2023-05-15,West,Office Supplies,Pens,11.78,2,0.0,1.43,C4457,Consumer
SO104077,2024-06-17,North,Technology,Machines,342.03,2,0.2,123.77,C6843,Corporate
SO104078,2024-06-30,East,Office Supplies,Storage,92.26,2,0.0,-15.63,C9025,Consumer
SO104079,2024-03-07,West,Office Supplies,Paper,40.07,5,0.05,-2.43,C5172,Consumer
SO104080,2024-03-05,North,Office Supplies,Binders,228.45,3,0.0,48.01,C5020,Corporate
SO104081,2024-11-13,East,Office Supplies,Pens,237.58,2,0.0,47.47,C6018,Consumer
SO104082,2024-07-01,South,Office Supplies,Pens,37.37,2,0.05,1.85,C2117,Consumer
SO104083,2023-08-23,East,Office Supplies,Pens,89.55,1,0.0,-14.93,C1798,Corporate
